Column1	Column2
surse bune de grasimi	cum ar fi cele care contin acizi grasi omega-3 si grasimi mononesaturate
surse de proteine	cum ar fi carne, nuci, seminte, leguminoase sau branzeturi
surse naturale	cum ar fi fructele
surse proteice	cum ar fi carnea de pui, porc, peste, in oua si produsele lactate
sursele externe de estrogen si testosteron	cum ar fi medicamentele pentru adulti sau suplimentele alimentare care contin estrogen sau testosteron
TAD - diastolica	(minima)
TAD - diastolica	este presiunea data de tonusul peretilor arteriali, atunci cand inima se relaxeaza
tahicardie	este denumita O frecventa cardiaca de peste 100 batai pe minut (BPM) in timpul sarcinii
tahicardie supraventriculara	(batai cardiace anormal de rapide)
Talasemia	este o boala genetica
Talasemia	caracterizata printr-o fragilitate a globulelor rosii
tantrum	sau crize de furie
TAS - sistolica	(denumita popular si maxima
TAS - sistolica	este presiunea cu care inima impinge sangele in artera in timpul contractiei
TBC-ul 	este o infectie infectie grava care afecteaza plamanii si uneori alte parti ale corpului, oasele, articulatiile si rinichii
tehnicile imagistice	cum ar fi tomografiile computerizate
telangiectazii	numite mici vase de sange rosii si dilatate
Tendinita	este o afectiune caracterizata de iritarea si inflamarea unuia sau mai multor tendoane – tesuturile groase, fibroase, care leaga muschii de oase
tendinita	(afectiuni ale tendoanelor)
tensiometru	numit dispozitiv medical
Tensiunea arteriala mica	se refera la scaderea tensiunii arteriale sub 90/60
Tensiunea arteriala mica	sau hipotensiunea
TEP	reprezinta obstructia unuia sau mai multor vase arteriale pulmonare datorita unui tromb provenit din sistemul venos al membrelor inferioare
terapia cu celule stem vegetale	sau, cum mai este denumita Gemoterapia
terapia cu celule stem vegetale	sau, cum mai este denumita fitoterapia cu muguri si mladite
terapie antiretrovirala combinata	(CART)
terapie antiretrovirala extrem de activa	numita O combinatie de mai multe medicamente antiretrovirale
terapie antiretrovirala extrem de activa	(HAART)
terapie antiretrovirala extrem de activa	(HAART)
terapie antiretrovirala extrem de activa	numite o combinatie de medicamente
terapie antiretrovirala extrem de activa	sau terapie antiretrovirala combinata
termeni folositi pentru a descrie zaharurile adaugate la alimente si bauturi	cum ar fi zahar din trestie, miere, zahar brun, sirop de porumb cu fructoza, concentrat de suc de fructe, sirop de porumb, fructoza, zaharoza, glucoza, nectar, siropuri de artar si agave, dextroza, maltoza, melasa
Termenul de ,,arsura	se refera la o leziune de regula tegumentara, ce provoaca distrugerea tesutului si moartea celulara
Termenul de ,,arsura’’	se refera la o leziune de regula tegumentara, ce provoaca distrugerea tesutului
Termenul de parasomnie	se refera la toate anomaliile care apar in timpul somnului, in afara de apneea de somn
termenul de tiroida	a fost asociata cu  scut al gatului
teroarea nocturna	(tulburarile de somn asociate cu cosmaruri)
testare capilara a glicemiei	sunt cunoscute sub denumirea de evidenta a nivelului glicemiei, verificand-o zilnic la anumite intervale
teste	cum ar fi radiografia, ecocardiograma, scanarea CT sau ecografia
teste 	cum ar fi radiografia, ecocardiograma, scanarea CT sau ecografia
teste de diagnostic	cum ar fi ecocardiograma
teste de imagistica 	cum ar fi CT, RMN
teste de imagistica ale rinichilor	cum ar fi ecografii, scanari CT sau raze X
teste de laborator	cum ar fi analizele de sange si de urina 
teste de sange	cum ar fi azotul ureic din sange, creatinina si GFR
teste functionale hepatice	numit Un grup de teste de sange
teste imagistice	cum ar fi ecografia si tomografia computerizata
teste imagistice	cum ar fi o ecografie a ficatului
teste imagistice	cum ar fi ecografia si tomografia computerizata
teste imagistice ale creierului	cum ar fi tomografii axiale computerizate sau imagistica prin rezonanta magnetica
Testele imagistice, 	cum ar fi radiografia, scanarea RMN sau ecografia
Testele urodinamice	reprezinta o serie de teste destinate masurarii presiunii intravezicale la diferite grade de umplere
Testele urodinamice	pot include cistometria
tesutul endometrial	(tesutul care in mod normal captuseste uterul)
tesuturi din corp	cum ar fi muschiul inimii
tesuturilor grase	cum ar fi pancreasul
Tetanosul	este o boala infectioasa acuta, necontagioasa, cauzata de Clostridium tetani
Tetanosul	caracterizata de contracturi musculare generalizate si rigiditate corporala
Tetanosul	este o boala infectioasa acuta, necontagioasa, cauzata de Clostridium tetani
Tetanosul	caracterizata de contracturi musculare generalizate si rigiditate corporala
tetraciclina	sau alte medicamente
tibolona	numit precursor de sinteza ai hormonilor estrogen si progesteron
tibolona	(LIVIAL)
ticul dureros	Se mai numeste deoarece se insoteste de contractura musculaturii fetei in timpul durerii
Tifosul	este o boala cauzata de infectia cu una sau mai multe bacterii din genul Rickettsia
timectomie	se numeste Interventia chirurgicala de eliminare a timusului
tinta in organism	cum ar fi un organ bolnav
tip de glucid	este cunoscut ca glucoza
Tipul 1 	caracterizat prin absenta secretiei de insulina, avand cauze autoimune
Tipul 2	caracterizat prin scaderea treptata a productiei de insulina pe fondul rezistentei la insulina
tipuri de cancer ovarian	cum ar fi cancerul ovarian mucinos
tiramina	numita substanta
Tiroglobulina	cunoscuta si dupa prescurtarea TG
Tiroglobulina	cunoscuta si dupa prescurtarea TG
Tiroida	, o glanda aflata in partea din fata a gatului
tiroida	a fost asociata cu scut al gatului
tiroidectomie	(eliminata chirurgical tiroida)
Tiroidita autoimuna	mai este numita si tiroidita Hashimoto sau tiroidita limfocitara cronica autoimuna
Tiroidita autoimuna Hashimoto	este o afectiune in care sistemul imunitar ataca celulele tiroidei
tiroidita Hashimoto	de asemenea, numita; sau tiroidita limfocitara cronica sau tiroidita autoimuna
tiroidita Hashimoto	ca si boala autoimuna
tiroxina si triiodotironina	denumiti hormonii tiroidieni
tirozin-kinaza	numite proteine
Toleranta alterata la glucoza	inseamna ca glucoza din sange la testul oral de toleranta la glucoza este mai mare decat cel normal dar nu suficient de mare pentru a se pune diagnosticul de diabet
tomografia computerizata	cum ar fi teste imagistice
tomografia computerizata	(CT)
tomografia computerizata	(CT)
Tomografia computerizata	reprezinta un tip de radiografie specializata care afiseaza imagini transversale ale unei anumite zone a corpului
Tomografia computerizata	sau scanarea CT
Tomografia computerizata	reprezinta investigatia de prima intentie in depistarea si evaluarea leziunilor pulmonare in cazul COVID-19
Tomografia computerizata	reprezinta un tip de radiografie specializata care afiseaza imagini transversale ale unei anumite zone a corpului
Tomografia computerizata	sau scanarea CT
tomografia computerizata	(CT)
tomografia computerizata toracica	este considerata ca fiind cea mai sensibila metoda imagistica de diagnostic si de monitorizare a afectarii pulmonare asociate infectiei cu virus SARS-CoV-2
tomografia computerizata toracica	(CT)
tomografia cu emisie de pozitroni	(PET)
tomografia cu emisie de pozitroni	sau Scanarea PET
tomografia cu emisie de pozitroni 	cum ar fi teste imagistice
tomografie computerizata	(CT)
tomografiile computerizate	(CT)
toracostomia	este o procedura folosita pentru a drena excesul de lichid, sange sau aer a spatiului dintre plamani si peretii cutiei toracice
toracotomia	se refera la incizia in zona toracica pentru a opera diferite organe din cutia toracica
toxine botulinice sau materiale de umplutura 	cum ar fi colagen si grasimi
Toxinele 	cum ar fi veninul de sarpe
Toxoplasmoza	reprezinta o afectiune transmisa de catre parazitul Toxoplasma gondii ce este o specie care face parte din increngatura Sporozoare ce poate infecta atat oamenii cat si animalele
Toxoplasmoza	reprezinta o afectiune transmisa de catre parazitul Toxoplasma gondii ce este o specie care face parte din increngatura Sporozoare ce poate infecta atat oamenii cat si animalele
tractului digestiv	de la gura la anus
tractului respirator inferior	(la nivelul cailor respiratorii mici)
traductor	numit dispozitiv portabil
Transplantarea celulelor stem	reprezinta metoda de tratament in cazul sarcomului Ewing
transsudat	(numit Lichidul ascitic poate fi sarac in proteine)
tratament cu micro ace	este cunoscut ca fiind o terapie de inducere a colagenului
tratamente	cum ar fi chimioterapia si radiatiile
tratamente conventionale pentru cancer	cum ar fi radioterapia sau terapia tintita
tratamente medicamentoase	cum ar fi antibiotice sau corticosteroizi administrati oral sau inhalati
tratamente pentru boli de inima	cum ar fi angioplastia coronariana si implantarea stenturilor coronariane
tratamente vitale	(hipotensive, psi­hotrope, hormonale, citolitice)
Tratamentele neoadjuvante	se refera la administrarea radioterapiei sau chimioterapiei inaintea interventiei chirurgicale
tratamentelor la domiciliu	cum ar fi aplicarea ghetii si odihn
tratamentul antiviral, alcatuit din Interferon pegylat si Ribavirina	denumit si dubla terapie
Tratamentul psihologic	cum ar fi terapia cognitiv comportamentala
trauma psihica sau un eveniment stresant	cum ar fi un deces, divort, o interventie chirurgicala sau chiar dupa nastere
traumatisme	cum ar fi cele aparute in urma unor interventii chirurgicale
traumatismele oculare	cum ar fi o lovitura sau o leziune la nivelul ochilor
traumatismele oculare	cum ar fi o lovitura sau o leziune la nivelul ochilor
trei mari sindroame ginecologice	: durere, febra si sangerare
Triada nefasta	reprezinta leziuni ale LIA, ligamentului colateral medial si meniscului medial
Trichineloza	este o infectie infectie cauzata de un vierme parazit numit Trichinella spiralis
trichineloza	consta in infestarea omului cu un parazit din genul Trichinella spp, ce face parte din familia Nematodelor
Trichomoniaza	reprezinta o BTS
trigliceride	(grasimi din sange)
Trigliceridele	reprezinta particule lipidice de origine naturala care circula in torentul sanguin
Trigliceridele	reprezinta peste 90% din totalul grasimilor alimentare
Tripanosomiaza umana africana	cunoscuta si sub denumirea de boala somnului
Tripanosomiaza umana africana	 este o boala parazitara transmisa de mustele tete din genul Glossina si cauzata de un grup de paraziti cunoscuti sub numele Trypanosoma brucei
Tripanosomiaza umana africana	cunoscuta si sub denumirea de boala somnului
Tripanosomiaza umana africana	este o boala parazitara transmisa de mustele tete din genul Glossina si cauzata de un grup de paraziti
trombi	numite cheaguri de sange
trombocite	numite celulele sanguine
Trombocitopenia	este afectiunea afectiunea ce se refera la un numar scazut de trombocite din sange
Trombocitopenia	este afectiunea afectiunea ce se refera la un numar scazut de trombocite din sange
Trombocitopenia	este afectiunea afectiunea ce se refera la un numar scazut de trombocite din sange
Trombocitopenia	se refera la niveluri reduse ale trombocitelor din sange
Trombocitopenia	este afectiunea ce se refera la un numar scazut de trombocite din sange
Trombocitopenia	este afectiunea ce se refera la un numar scazut de trombocite din sange
Trombocitopenia	se refera la niveluri reduse ale trombocitelor din sange, acestea venind la pachet cu vanatai, dar si cu un risc crescut de sangerare
trombocitopenie	(situatie denumita (reducerii numarului de plachete circulante)
Trombocitoza	inseamna cresterea trombocitelor peste valoarea normala a laboratorului de analize (de obicei peste 400.000 - 450.000 /mmc)
tromboflebite	(trombozele venoase)
tromboza a sinusului venos cerebra	(CVST)
Tromboza de sinus cavernos	este o boala amenintatoare de viata, cu caracter rapid progresiv, ce apare in general de la o infectie superficiala a carei mortalitate si morbiditate se mentin ridicate chiar si in era antibioticelor
Tromboza venoasa cerebrala	reprezinta boala rara ce se caracterizeaza prin modificari biochimice si de coagulare sangvina
Tromboza venoasa cerebrala	reprezinta o boala rara ce se caracterizeaza prin modificari biochimice si de coagulare sangvina
Tromboza venoasa cerebrala	reprezinta o boala rara ce se caracterizeaza prin modificari biochimice si de coagulare sangvina
tromboza venoasa profunda	(TVP)
tromboza venoasa profunda	(formarii cheagurilor de sange)
tromboza venoasa profunda	fiind cunoscut sub denumirea de formare a unui cheag de sange, acesta putand incepe a se forma in zona piciorului
tromboze	(mici cheaguri de sange la nivelul vaselor de sange)
trombozele venoase 	cum ar fi boli grave
tuberculoza	(TBC)
tuberculoza	(TBC)
Tuberculoza	este o boala infectioasa care, de obicei, afecteaza plamanii
tuberculoza	In comparatie cu alte boli cauzate de un singur agent infectios
Tuberculoza	este o boala infectioasa provocata de bacteria Mycobacterium Tuberculosis
Tuberculoza	este o boala infectiosa-contagioasa, multisistemica, fiind o cauza majora de deces la nivel mondial
Tuberculoza	(TBC)
Tuberculoza	este o boala infectioasa provocata de bacilul Koch
tulburare depresiva majora	 (sau tulburare unipolara)
tulburare mintala (	cum ar fi anxietatea sau ingrijorarea despre atacurile de panica, care apar in tulburarea de panica, despre evaluarea negativa in fobia sociala, despre obsesia de contaminare sau alte obsesii in tulburarea obsesiv-compulsiva, despre separarea de figurile de atasament in anxietatea de separare, despre amintiri ale evenimentului traumatic in tulburarea de stres post-traumatic, despre luarea in greutate in anorexia nervoasa, despre simptome fizice in tulburarea somatica, despre perceptia unor defecte ale aspectului fizic in tulburarea dismorfica corporala, despre a avea o boala in anxietatea de sanatate sau continutul delirurilor in schizofrenie sau tulburarea deliranta)
