Column1	Column2
troubles mentaux graves	 la schizophrénie
troubles mentaux graves	 la schizophrénie
troubles mentaux graves	 la schizophrénie
troubles mentaux graves	(tels que la schizophrénie)
troubles morbides	notamment l'anxiété et la toxicomanie
troubles musculosquelettiques	notamment les entorses aiguës de la cheville
troubles neuromusculaires	( NMD)
troubles neuropsychiatriques	dont  les acouphènes
troubles neuropsychiatriques	dont,   les acouphènes
troubles ovulatoires	 trouble/s ; tels que le syndrome des ovaires polykystiques (SOPK)
troubles psychotiques aigus	 de schizophrénie, de trouble schizo-affectif, de troubles affectifs mixtes, de phase maniaque du trouble bipolaire ou de crise psychotique brève.
troubles sanguins sévères	 l'agranulocytose
troubles schizophréniformes	( troubles psychotiques)
Trypanosoma cruzi	,parasite
tumeurs du côlon de stade C de Dukes	c’est-à-dire  les tumeurs ayant des métastases dans les ganglions lymphatiques régionaux, mais pas de dissémination métastatique
type de douleur	( aiguë ou chronique)
types de schizophrénie	comme  la psychose, le trouble affectif bipolaire
types de thromboprophylaxie	(y compris la prophylaxie mécanique ou pharmacologique)
un accident vasculaire cérébral	( AVC)
un accident vasculaire cérébral 	( AVC)
un accident vasculaire cérébral 	( AVC)
un agent oral	tel que le kétotifène
un antagoniste de la nicotine	(c'est-à-dire bloque l'effet de la nicotine)
un anti-inflammatoire non-stéroïdien	(AINS)
un anti-inflammatoire non-stéroïdien	(AINS)
un anti-inflammatoire non-stéroïdien 	(AINS)
un autre traitement actif 	(tel que la kinésithérapie, les produits pharmaceutiques ou la chirurgie)
un AVC	et d'autres lésions cérébrales acquises et non évolutives
un AVC	ou d'autres lésions cérébrales acquises non-progressives
Un AVC	résulte un manque brutal d'apport sanguin au cerveau
Un AVC	devient affection/s une affection chronique
Un biomarqueur	(par exemple la protéine C réactive)
un cancer de la prostate	,  la maladie
un cancer du sein métastatique	la maladie
un cancer précoce	 défini comme carcinome in situ, cancer précoce superficiellement invasif ou cancer superficiel 
un dispositif intra-utérin 	(DIU)
un dispositif intra-utérin hormonal	(tel que les contraceptifs oraux)
un diurétique agissant sur l'anse de Henle	( diurétique de l'anse de Henle)
un dosage élevé 	(défini comme dose initiale et incréments d'au moins 4 mU par minute)
un dosage faible	(défini comme dose initiale et incréments inférieurs à 4 mU par minute)
un dysfonctionnement systolique du ventricule gauche	défini/e ; défini comme une fraction d'éjection ventriculaire gauche (FEVG) 40  pour cent 
un effet secondaire anticholinergique	: la sécheresse buccale
un électroencéphalogramme 	(EEG)
un événement indésirable spécifique 	(c'est-à-dire une insuffisance rénale, une hypersensibilité ou une thrombose)
Un faible débit sanguin systémique	( DSS)
un greffon autologue	( en utilisant les propres veines du patient)
un greffon autologue	( les propres veines du patient)
un groupe témoin	( placebo ou absence de supplémentation)
un groupe témoin	(placebo ou absence de supplémentation)
Un incident clinique	défini comme toute occurrence qui n'est pas en accord avec les soins de routine du patient ou le fonctionnement de routine d'un établissement de santé
un indice d'activité de la maladie de Crohn	( CDAI)
un indice d'activité de la maladie de Crohn	( CDAI)
un indice d'activité de la maladie de Crohn pédiatrique	(PCDAI)
un infarctus veineux parenchymateux	,  une affection connue pour compliquer l'hémorragie intraventriculaire
un infarctus veineux parenchymateux	,  une affection connue pour compliquer l'hémorragie intraventriculaire
un infarctus veineux parenchymateux	, une affection connue pour compliquer l'hémorragie intraventriculaire
un kyste hydatique hépatique simple	(c'est-à-dire non infecté et ne communiquant pas avec l'arbre biliaire ou d'autres viscères)
un laxatif oral 	(solution électrolytique de macrogol isosmotique)
un manque de coordination	(ataxie)
un médicament stimulant	tel que le méthylphénidate
un modèle linéaire généralisé mixte 	(par exemple MLGM)
un niveau élevé d'hospitalisation	( environ quatre jours par mois dans les deux dernières années)
un oligohydramnios	(c'est-à-dire une diminution de la quantité de liquide amniotique)
un placebo	tel que la solution saline d'héparine
un recours précoce	supérieur [à l'intervalle de 1 à 6 mois]
un recours tardif	  l'intervalle est de 1 à 6 mois
un résultat bénéfique supplémentaire 	( NSTB)
un retard du langage et de la parole	/ trouble primaire du langage et de la parole
un retard du langage et de la parole	/ trouble primaire du langage et de la parole
un risque élevé de biais	(c'est-à-dire telle que des études ouvertes, des biais d'auto-sélection, des données de résultats incomplètes et un déséquilibre de base)
un spirochète	, Treponema pallidum
un stimulant respiratoire	tel que la caféine
un témoin placebo	(tel que intervention fictive)
un traitement conventionnel	( les conseils sur l'amélioration de l'apport nutritionnel des aliments ou l'absence d'intervention spécifique)
un traitement de chélation du fer	c'est-à-dire un traitement pharmacologique de la surcharge en fer
un traitement de soutien général	tel que des liquides intraveineux
un traitement de substitution aux opiacés 	tel que  la méthadone et la buprénorphine
un traitement de substitution aux opiacés (TSO)	tel que la méthadone et la buprénorphine
un traitement pharmacologique	,  un médicament stimulant
un traitement précoce	( avant l'apparition de symptômes)
un trouble déficitaire de l'attention avec hyperactivité	( TDAH)
Un trouble déficitaire de l'attention avec hyperactivité	(TDAH)
un trouble déficitaire de l'attention avec hyperactivité 	( TDAH)
Un trouble déficitaire de l'attention avec hyperactivité (TDAH)	 une inattention, une impulsivité et une hyperactivité
un trouble dépressif majeur	( TDM)
un trouble dépressif majeur 	(TDM)
un trouble des mouvements oculaires	(ophtalmoplégie)
un trouble dysphorique de la phase lutéale	( TDPL)
un virus varicelle-zona 	(VVZ)
une acidose	définie ; telle que un pH dans le sang artériel du cordon inférieur à 7,2
une affection	telle que   la cataracte
une affection respiratoire sous-jacente	 une fibrose kystique, de l'asthme ou une maladie pulmonaire purulente
une affection très fréquente	, la diverticulose
Une alimentation entérale	(maladie par sonde)
Une alimentation supplémentaire	définie comme  l'apport d'un supplément de nourriture pour les enfants et les familles au-delà de la ration normale dans leurs propres régimes alimentaires
une amélioration de la dépression	défini/e ; définie comme une rémission par rapport à une absence de rémission
une amputation majeure unilatérale ou bilatérale de l'extrémité inférieure	(par exemple une désarticulation de la hanche ou du genou, ou une amputation transfémorale ou transtibiale)
une arthroplastie totale du genou	(ATG)
une augmentation de la morbidité	(par exemple douleur, diminution de la qualité de vie)
une autre intervention non-chirurgicale	( attelles ou ultrasonothérapie)
une bactériurie significative	définie comme  la présence de plus de 100 000 bactéries par millilitre d'un échantillon d'urine à mi-jet sur un test de culture et de sensibilité
une baisse de la tolérance au glucose et une hausse de la résistance à l'insuline	sont des facteurs de risque pour le diabète de type 2 et les maladies cardiovasculaires
une baisse de la vision	(par exemple une amblyopie)
une blessure sportive ou due au surmenage	(par exemple une entorse de la cheville)
une bonne fonction neurologique	(définie comme  un score de un ou deux sur l'échelle CPC des catégories de performance cérébrale)
une cataplexie	(une réduction ou une perte brutale et réversible du tonus musculaire affectant les membres, le tronc ou les deux, qui est provoquée par un stimulus émotionnel)
une charge virale indétectable	(par exemple ARN-VIH 3)
une chimiothérapie systémique	,   le principal traitement de choix
une chirurgie conservatrice	(kystectomie et oophorectomie contralatérale)
une classe d'analgésiques	appelés  opiacés
une combinaison de paracétamol et d'orphénadrine	(Muscol)
une condition de contrôle	c'est-à-dire l'inscription sur une liste d'attente, l'absence de traitement ou le traitement habituel
une déficience intellectuelle	(DI)
une dégénérescence maculaire liée à l'âge	(DMLA)
une différence moyenne standardisée 	( DMS)
une dyskinésie tardive (DT)	est un/e trouble du mouvement de longue durée.
une dysplasie broncho-pulmonaire	/ maladie pulmonaire chronique
une dysplasie broncho-pulmonaire (DBP)	/ maladie pulmonaire chronique (MPC)
Une élévation significative de la pression artérielle peut être dangereuse	(par exemple conduire à des accidents vasculaires cérébraux)
une entérocolite nécrosante	(ECN)
Une escarre	définie comme une lésion localisée des tissus qui est provoquée par une pression non soulagée, une friction ou des forces de cisaillement sur n'importe quelle partie du corps
Une escarre	 connue sous le nom de  plaie de lit
une estimation personnalisée imaginaire	(études analogues)
une estimation personnalisée réelle	( études cliniques)
une excision à l'anse large de la zone de remaniement	( LLETZ)
Une faible dose de corticoïdes inhalés 	(CSI)
une faiblesse faciale résiduelle	(c'est-à-dire une récupération incomplète de la fonction motrice du visage)
une fraction d'éjection ventriculaire gauche	(FEVG)
une grave maladie gastro-intestinale	 une affection gastro-intestinale congénitale ou acquise
Une hernie parastomale	définie comme  une hernie incisionnelle liée à une stomie et est la complication la plus courante relative à la stomie
une hypertension artérielle pulmonaire	(HAP)
une hypertension légère	( une pression artérielle (PA) systolique de 140-159 mmHg et/ou une pression artérielle diastolique de 90-99 mmHg)
une hypertension légère à modérée	(défini/e comme une pression sanguine systolique de 140 à 169 mmHg et une pression sanguine diastolique de 90 à 109 mmHg)
une hypofonction des glandes salivaires 	(une réduction de la production de salive)
une intensification des soins	(par exemple rappels électroniques, d'interventions des pharmaciens, d'une éducation par les professionnels de la santé)
une intervention a minima	(par exemple d'éducation)
une intervention chirurgicale ultra-radicale	( lourde)
une intervention coronarienne percutanée	(ICP)
une intervention de mobilisation autre que la mobilisation des nerfs	   yoga ou chiropractie
une intervention multimodale	( la thérapie manuelle, l'exercice et l'éducation)
une intervention placebo 	(c'est-à-dire une intervention de rééducation qui ne doit pas avoir d'effet sur la fonction exécutive)
Une intervention psychologique	à savoir la thérapie cognitivo-comportementale
une intervention sans exercice	(par exemple des visites sociales)
une ischémie critique des membres inférieur	( ICMI)
Une lombalgie	est un/e  une affection couramment soignée en médecine générale
une maladie	 la sclérose latérale amyotrophique
Une maladie	/ tel que insuffisance rénale chronique
une maladie artérielle périphérique	( MAP)
une maladie artérielle périphérique	( MAP)
une maladie artérielle périphérique 	( MAP)
une maladie cardiovasculaire	(maladie/s MCV)
une maladie ectasique	(amincissement)
une maladie ectasique 	(amincissement)
une maladie grave	comme le cancer de la vessie et l'insuffisance rénale chronique (IRC)
