Column1	Column2
un tuyau	appelé/e cathéter ou chambre implantable
un virus	(comme maladie/s une grippe ou une mononucléose)
une « ventilation non invasive »	: consiste à insuffler de l' air par l' intermédiaire d' embouts placés dans les narines
une activité physique	y compris la marche
une affection allergique	comme affection/s l'asthme
une affection ORL	(affection/s sinusite)
une alopécie	(perte de cheveux temporaire)
une altération de l' état général	(amaigrissement , perte de l' appétit , fatigue)
une altération de l' état général	(amaigrissement , perte de l' appétit , fatigue)
une altération de l' état général	(trouble/s perte d' appétit , amaigrissement , fatigue)
une altération de l' état général	trouble/s perte d' appétit , amaigrissement , fatigue
Une altération de l' état général	(fatigue , manque d' appétit , notamment pour les viandes , amaigrissement , petite fièvre)
une anémie	ce qu' on appelle une baisse anormale du nombre de globules rouges et du taux d' hémoglobine
une artérite inflammatoire	c' est-à-dire une inflammation de la paroi des artères
une atteinte du nerf périphérique	en particulier la gaine de myeline
Une biopsie	consiste à prélever sous anesthésie locale un fragment de tissu dans la lésion mammaire à l' aide d' une aiguille adaptée
Une biopsie	consiste à prélever un fragment de tissu au niveau du rectum
Une biopsie	consiste à prélever un fragment de tissu au niveau du rectum
Une biopsie de la prostate	consiste à prélever un ou plusieurs petits fragments du tissu de la prostate en passant à travers la paroi du rectum
Une biopsie de la prostate	consiste à prélever un ou plusieurs petits fragments du tissu de la prostate en passant à travers la paroi du rectum
une cause rare mais grave	par exemple comme une rupture d' anévrysme
une chimiothérapie avant la chirurgie	(appelée chimiothérapie néoadjuvante)
Une chirurgie de réévaluation	est est réalisée après une première chirurgie et une chimiothérapie
Une chirurgie de réévaluation	est réalisée après une première chirurgie et une chimiothérapie
Une chirurgie du cancer du rectum	consiste à enlever la tumeur et les éventuelles greffes cancéreuses
Une chirurgie du cancer du rectum	consiste à enlever la tumeur et les éventuelles greffes cancéreuses
Une chirurgie locale	est un/e un traitement du cancer du rectum qui consiste à enlever toute la paroi du rectum touchée par la tumeur en passant par l' anus
Une chirurgie locale	est un/e un traitement du cancer du rectum qui consiste à enlever toute la paroi du rectum touchée par la tumeur en passant par l' anus
une chorée	comme des mouvements anormaux
une chorée	se traduit par des mouvements involontaires de grande amplitude , imprévisibles , irréguliers et brefs
Une cœlioscopie	est un/e une intervention chirurgicale qui permet de voir l' intérieur de la cavité abdominale à l' aide d' un appareil optique muni d' une caméra vidéo appelé endoscope
Une cœlioscopie	est un/e une intervention chirurgicale qui permet de voir l' intérieur de la cavité abdominale à l' aide d' un appareil optique muni d' une caméra vidéo appelé endoscope
une corticothérapie	c' est-à-dire maladie/s l' administration de corticoïdes
Une curiethérapie de la prostate	consiste à mettre en place à l' intérieur de la prostate des sources radioactives , sous la forme de grains , de fils ou de microsources
Une curiethérapie de la prostate	consiste à mettre en place à l' intérieur de la prostate des sources radioactives , sous la forme de grains , de fils ou de microsources
Une curiethérapie par implants temporaires	consiste à mettre en place des aiguilles creuses contenant des fils d' iridium
Une curiethérapie par implants temporaires	consiste à mettre en place des aiguilles creuses contenant des fils d' iridium
une diarrhée liquide en jet	(maladie/s plusieurs litres par jour)
une dyspnée	autrement dit une gêne respiratoire
Une dysurie	(difficultés pour uriner , le patient devant pousser pour uriner)
Une dysurie	(difficultés pour uriner , le patient devant pousser pour uriner)
Une échographie endorectale	consiste à obtenir des images de la prostate grâce à une sonde d' échographie introduite par l' anus à l' intérieur du rectum
Une échographie endorectale	consiste à obtenir des images de la prostate grâce à une sonde d' échographie introduite par l' anus à l' intérieur du rectum
Une embryopathie	maladie/s rubéole , toxoplasmose , maladies des inclusions cytomégaliques , irradiations X pendant la grossesse
Une entorse ou une foulure	désigne une blessure d'un ligament
une enzyme recombinante	(maladie/s alglucosidase alpha)
une faiblesse musculaire	se traduit par un déficit des acquisitions au plan moteur : il a , par exemple , une difficulté à maintenir la tête , à se retourner , puis à s' asseoir
une faiblesse musculaire distale	c'est-à-dire des extrémités des membres
une faiblesse musculaire distale	c'est-à-dire des extrémités des membres
une faiblesse musculaire distale	c'est-à-dire des extrémités des membres
une fibrose	(affection/s perte d' élasticité)
une formation histologique	appelé/e lame basale
une forme extrêmement rare du SAPL	se manifeste par l' apparition simultanée et brutale de thromboses sévères dans plusieurs organes (au moins trois )
une forme familiale	(au moins deux personnes de la famille sont atteintes)
une forme non héréditaire ou sporadique	(maladie/s la maladie survient « par hasard » chez une personne sans qu' aucun membre de sa famille n' en soit affecté)
une glomérulonéphrite post-streptococcique	c' est à dire une atteinte rénale
Une greffe de peau	consiste à prélever de la peau et à la poser sur la zone opérée
Une greffe de peau	consiste à utiliser la couche superficielle de la peau pour recouvrir une plaie soit pour qu' elle cicatrise , soit comme pansement
Une greffe de peau	consiste à prélever de la peau et à la poser sur la zone opérée
Une greffe de peau	consiste à utiliser la couche superficielle de la peau pour recouvrir une plaie soit pour qu' elle cicatrise , soit comme pansement
Une gynécomastie	(augmentation de volume des seins)
Une hématurie	(urines rouges)
une hémorragie cérébrale	par exemple se traduire par trouble/s une crise d' épilepsie , un mal de tête soudain , des nausées , des troubles de la vision , des difficultés à bouger un membre (il devient par exemple difficile d' écrire )
Une hormonothérapie	consiste à réduire ou à empêcher l' activité ou la production d' une hormone susceptible de stimuler la croissance d' une tumeur cancéreuse
une hypertension intracrânienne	(tumeur cérébrale)
une hypotonie	se manifeste par le nourrisson est tout mou et semble s'affaisser, il a des difficultés pour téter et avaler
une hypotonie	: le nourrisson est tout mou et semble s'affaisser, il a des difficultés pour téter et avaler
une infection	par exemple une bronchite
Une infection généralisée	appelé/e septicémie
une infiltration	par exemple Il s' agit de l' administration locale , par une injection , d' un médicament destiné à agir au contact de votre lésion rhumatologique , par exemple : - autour d' un tendon pour une tendinite
une infiltration	par exemple Il s' agit de l' administration locale , par une injection , d' un médicament destiné à agir au contact de votre lésion rhumatologique , par exemple : - autour d' un tendon pour une tendinite
Une infiltration de corticoïdes	consiste à injecter à l' intérieur même de l' articulation concernée , des corticoïdes
Une infiltration de corticoïdes	consiste à injecter à l' intérieur même de l' articulation concernée , des corticoïdes
Une infiltration de corticoïdes	consiste à injecter à l' intérieur même de l' articulation concernée , des corticoïdes
Une infiltration de corticoïdes	consiste à injecter à l' intérieur même de l' articulation concernée , des corticoïdes
Une inflammation	ou d' autres affection/s affections de l' œil
Une inflammation du rectum	se traduit par une envie plus fréquente et parfois douloureuse d' aller à la selle , avec quelquefois de « faux besoins » et des brûlures au niveau de l' anus
Une inflammation du rectum	se traduit par une envie plus fréquente et parfois douloureuse d' aller à la selle , avec quelquefois de « faux besoins » et des brûlures au niveau de l' anus
une insuffisance du retour veineux	c' est-à-dire maladie/s une insuffisance de la remontée du sang des jambes vers le cœur , par les veines
une intervention	appelé/e DC (dilatation-curetage)
une intervention	(intervention qui consiste à dilater le col de l' utérus et à racler la paroi interne de l' utérus)
une lipodystrophie gynoïde	(anomalie du tissu graisseux dans sa répartition gynoïde , donc de type féminin)
une maladie	telle que maladie/s le paludisme
une maladie chronique	(en particulier non<h> maladie/s à long terme)
une maladie contagieuse	qui se transmet d' homme à homme
une maladie dégénérative	c' est-à-dire maladie/s elle entraîne progressivement la mort des cellules du cerveau
une maladie génétique	c' est-à-dire elle est due à l' altération ( mutation ) ou à l' absence ( délétion ) d' un gène
une maladie liée à des mécanismes auto-immuns	c' est-à-dire maladie/s un dérèglement du système de défense de l' organisme
une maladie liée à l’athérosclérose	(maladie/s artérite des membres inférieurs , angine de poitrine , infarctus du myocarde , accident vasculaire cérébral , insuffisance rénale)
une maladie neurodégénérative	signifie que le processus de destruction des neurones se poursuit tout au long de la maladie et est inéluctable
Une maladie professionnelle	se définit par maladie/s une pathologie qui a pour origine les conditions de travail 
Une maladie professionnelle	se définit par maladie/s une pathologie qui a pour origine les conditions de travail 
une maladie pulmonaire	comme maladie/s l’amiantose
