Column1	Column2
symptômes	, ; comme trouble/s des problèmes d'appétit, des troubles du sommeil et de la concentration
symptômes	comme trouble/s la raideur articulaire, les troubles du sommeil, la fatigue et les troubles de l'humeur, qui affectent la qualité de vie
symptômes	incluent trouble/s nausées, vomissements, troubles de la vision et sensibilité à la lumière, au bruit et aux odeurs
symptômes	: automutilation, comportement et idées suicidaires ou menaces de suicide
symptômes	: efforts frénétiques pour éviter l'abandon, relations instables avec idéalisation et dévalorisation des autres
symptômes	comme une fièvre supérieure à 38 deg , des douleurs et une inflammation du péritoine
symptômes	tels que e des hallucinations, des idées délirantes, une altération de la pensée et un retrait émotionnel
symptômes	troubles de l'identité liés à la perception de soi, pensées paranoïdes transitoires ou sensation de dissociation dans des situations stressantes
symptômes 	sueurs, rougeur et chaleur du visage en ingérant de la nourriture, en la sentant, en y pensant, ou même en y rêvant
symptômes négatifs (de la schizophrénie)	notamment l'apathie, la fatigue et la perte d'émotion
symptômes physiques durables sans cause médicale évidente	: ; , douleurs, problèmes digestifs, problèmes sexuels ou menstruels, problèmes respiratoires, symptômes évoquant des lésions du cerveau ou des nerfs
symptômes positifs (de la schizophrénie)	 maladie ; comme entendre des voix, voir des choses et croire des choses étranges
symptômes psychologiques	(tels que la dépression, l'anxiété et l'agitation)
syndrome confusionnel	(maladie délirium)
syndrome confusionnel	(maladie délirium)
syndrome d'allure grippale	(maladie toute maladie respiratoire fébrile)
syndrome de détresse respiratoire	(maladie SDRA)
syndrome de détresse respiratoire 	(SDR)
syndrome de détresse respiratoire  (SDR)	connue sous le nom de maladie une maladie pulmonaire 
syndrome de détresse respiratoire aiguë	, qui empêche qu'une quantité suffisante d'oxygène passe dans le sang
syndrome de douleur myofasciale	(affection/s une affection douloureuse pouvant affecter n'importe quel muscle du corps)
syndrome de Guillain-Barré	(maladie une maladie qui affecte les nerfs des membres et du corps)
syndrome de la bronchiolite oblitérante et bronchite lymphocytaire	 maladie maladies inflammatoires graves des poumons et des voies aériennes
syndrome de Ménière	est dénommée affection/s Quand l'affection est secondaire à une autre cause reconnue d'atteinte de l'oreille interne
syndrome de Ménière	il est appelé  maladie ; trouble/s ce trouble survient des suites d'une maladie de l'oreille interne connue
syndrome des ovaires polykystiques (SOPK)	 trouble/s présentent des troubles de l'ovulation
syndrome du canal carpien	(SCC)
syndrome métabolique	 tel que le diabète, l'hypertension artérielle et des taux de cholestérol élevés
syndromes ataxiques héréditaires	(trouble/s troubles héréditaires de la coordination des mouvements)
syndromes génétiques	(par exemple syndrome de Down, syndrome de Rett)
système nerveux central	(SNC)
tachycardie	(une accélération du rythme cardiaque)
tachycardie	( une accélération du rythme cardiaque)
taux de guérison	-défini/e le nombre de participants qui avaient récupéré au bout d'un temps défini)
taux excellents de perméabilisation 	 maladie pourcentage des vaisseaux qui restent ouverts
techniques de repositionnement	 par exemple l'utilisation des appareils orthodontiques ou la chirurgie
test d'agglutination au latex	(dit  maladie test rapide)
test immunochromatographique rK39	(dit maladie un des tests rapides)
tests	, par exemple une ponction au talon, une ponction veineuse, et des injections
tests complémentaires 	, par exemple ; tels que la TDM
thérapies comportementales dialectiques	(thérapies psychosociales destinées à faciliter l'identification de déclencheurs provoquant des comportements réactionnels et à donner aux sujets les moyens de gestion des émotions qui permettent d'éviter ces réactions)
thérapies comportementales dialectiques	(TDC)
thrombocytopénie	(une faible numération plaquettaire)
thrombocytopénie	une affection hématologique d'origine immune due à une faible numération plaquettaire
thromboembolie veineuse 	(TEV)
thrombopénie par allo-immunisation foetomaternelle	ce qui signifie  une diminution du nombre de plaquettes dans le sang du bébé en raison de leur destruction par les anticorps de la mère
thrombophilie	(trouble/s troubles héréditaires de la coagulation sanguine)
thrombus	(caillot sanguin)
tissu endométria	(glandes et stroma)
tissu endométrial	(la muqueuse de l'utérus)
tissu endométrial	(la muqueuse de l'utérus)
tissu endométrial	(glandes et stroma)
topiques	 par exemple médicaments appliqués sur la peau, par exemple sous forme de crèmes
toux non spécifique	(maladie non attribuable à une maladie respiratoire diagnostiquée)
toux non spécifique	(maladie toux sèche et non productive sans autre symptômes respiratoires, signes ou maladie systémique)
toux non-spécifique chronique 	(définie comme toux sèche, non productive, sans cause connue, durant plus de quatre semaines consécutives)
trachéomalacie secondaire	est un/e maladie une compression due à une autre anomalie à proximité de la trachée
traité de manière conservatrice	, tel que un repos au lit
traitement	(par exemple  les bêta 2-agonistes à action prolongée)
traitement	<non-marq> maladie la photocoagulation au laser
traitement	 tel que les médicaments, la thérapie psychologique et la thérapie par électrochocs
traitement avec du fluor	(par exemple des dentifrices, bains de bouche, gels ou vernis)
traitement du cancer non localisé	 tel que ; trouble/s la chimiothérapie ou l'hormonothérapie
traitement factice	(placebo)
traitement psychologique	(trouble/s thérapies par la parole)
traitement qui cible les cellules lymphatiques 	chimiothérapie ou rituximab
traitements	(par exemple d'un médicament donné au cours de l'anesthésie, de la présence d'un parent quand l'enfant se réveille)
traitements	, maladie ; tels que la chimiothérapie ou la radiothérapie
traitements modificateurs de la maladie	(maladie DMT)
traitements psychologiques	(maladie des thérapies ayant recours au dialogue)
traitements systémiques	(golimumab, infliximab, ustekinumab, cyclosporine et méthotrexate)
traitements systémiques	c'est-à-dire pris par voie orale
traitements topiques	clobétasol, cyclosporine dans de l'huile de maïs, acide hyaluronique avec sulfates de chondroïtine, 5-fluorouracile, une combinaison de dithranol et d'acide salicylique et UVB, tazarotène et calcipotrio
travail actif pendant un temps trop long	 défini comme supérieur à 12 heures
triglycérides	sont l'un des l'un des composants des lipides dans le sang
trouble d'anxiété généralisée	(trouble/s TAG)
trouble de la personnalité limite	(trouble/s TPL)
trouble de la personnalité limite	(trouble/s borderline)
trouble déficitaire de l'attention avec hyperactivité	(trouble/s TDAH)
trouble déficitaire de l'attention avec hyperactivité	(trouble/s TDAH)
trouble déficitaire de l'attention avec hyperactivité 	(trouble/s TDAH)
trouble déficitaire de l'attention avec hyperactivité 	(trouble/s TDAH)
trouble du développement de la coordination 	(trouble/s TDC)
trouble du sommeil du travailleur posté	On parle de trouble/s les difficultés de sommeil après le poste de nuit et la somnolence pendant celui-ci sont persistantes
trouble dysphorique prémenstruel	(trouble/s TDPM)
trouble obsessionnel-compulsif 	(trouble/s TOC)
trouble schizo-affectif	( symptômes combinés de schizophrénie et de troubles de l'humeur)
troubles	, ; appelés maladie ; trouble/s maladies autosomiques récessives
troubles bipolaires	 trouble/s épisodes répétés liés à de graves perturbations de l'humeur, pouvant aller de la manie à une dépression grave
troubles coexistants	tels que ; ,  trouble/s un claquage musculaire, une tendinite, une lésion ligamentaire et une réaction de stress osseux
troubles cognitifs	et trouble/s démence
troubles cognitifs modérés	(trouble/s TCM)
troubles de la fibrose pulmonaire	connue sous le nom de maladie ; trouble/s maladie pulmonaire interstitielle (MPI)
troubles de l'humeur	ou d'autres trouble/s troubles mentaux
troubles de l'humeur 	tels que la dépression
troubles de vascularisation des jambes	(maladie vasculaire périphérique)
troubles de vascularisation des jambes	(maladie maladie vasculaire périphérique (MVP))
troubles du spectre autistique	(trouble/s TSA)
troubles du spectre autistique	(trouble/s TSA)
troubles du spectre autistique	(TSA)
troubles du spectre autistique 	(trouble/s TSA)
troubles endocriniens	incluant trouble/s l'insulino-résistance, l'hyperinsulinémie et l'hyperandrogénie
troubles gastro-intestinaux	(trouble/s diarrhée, nausées)
troubles gastro-intestinaux	(trouble/s nausées, vomissements, diarrhées)
troubles gastro-intestinaux	don’t trouble/s diarrhée transitoire
troubles nerveux	(neuropathie périphérique)
troubles nerveux	(neuropathie périphérique)
troubles neurologiques	comme maladie ; trouble/s un AVC, une lésion cérébrale traumatique, la maladie de Parkinson ou la sclérose en plaques
troubles neurologiques	 y compris ; trouble/s l'épilepsie
troubles neurologiques à long terme 	 trouble/s ; tels que l'épilepsie et la paralysie cérébrale
troubles neuromusculaires	(maladie ; trouble/s maladies des nerfs périphériques ou des muscles)
troubles neuromusculaires	maladies des nerfs périphériques ou des muscles
troubles psychiatriques et angoisses sociales	 telles que ; trouble/s la peur de l'avion, l'angoisse de parler en public, la phobie des araignées ou le stress post-traumatique
troubles somatoformes	(trouble/s des symptômes physiques prolongés médicalement inexpliqués)
troubles somatoformes	(trouble/s des symptômes physiques durables et inexpliqués)
troubles somatoformes	(trouble/s des symptômes physiques durables sans cause médicale évidente)
troubles temporo-mandibulaires 	(trouble/s TTM)
types de soutien par téléphone 	(par exemple messages texte versus appels individuels)
un accident vasculaire cérébral	(trouble/s AVC)
un accident vasculaire cérébral 	(trouble/s AVC)
un accident vasculaire cérébral 	(trouble/s AVC)
un accident vasculaire cérébral 	(maladie AVC)
un accident vasculaire cérébral 	 trouble/s AVC
un agent fibrinolytique	tel que la streptokinase ou l'urokinase
un agent permettant de disperser le produit	(de la mousse ou un suppositoire vaginal)
un anévrisme	ce que l'on appelle  l'artère se dilate alors comme un ballon
un antagoniste des récepteurs H2 	(un second groupe de médicaments qui réduisent la quantité d'acide dans l'estomac,)
un anticoagulant	 tel que l'héparine de bas poids moléculaire
un anti-douleur	comme  la morphine intraveineuse
un appareil orthodontique	 tel que des bagues
un aspect spirituel ou religieux	tel que maladie la prière et la méditation
